content,score
Ótimo pra marcar tempo,bom
"O aplicativo em si é muito bom,grava certo e eu consigo acompanhar o meu progresso,só que eu usava minha conta junto com o login do Facebook e de ontem pra hj desloguei e agr não consigo logar novamente,quando clico pra logar com o Facebook acontece uma falha diz uma mensagem na parte superior da tela ""Falha de login:path"" Gostaria de saber oq tenho que fazer para resolver ou que resolvessem esse problema para mim!",bom
"Para o tipo de utilizador, estou bastante satisfeito, lamento é que, por vezes se perde o sinal e não conseguimos ver concluído o percurso feito.",bom
Show,bom
Parabéns a toda equipe 👏🏽👏🏽,bom
"Bao estou conseguindo acessar o app pelo Facebook, aparece a seguinte mensagen de erro: ""falha de login: path"". O que está acontecendo? Sempre conectei diretamente pelo Facebook e nunca deu erro, tenho todas as minhas atividades físicas lá, não quero perder 🥹 me ajudem",bom
excelente,bom
Muito obrigado certinho não é difícil,bom
Meu strava depois dessa atualização não consigo mais logar aparece a msg erro de login e logo a frente a palavra Path.,bom
"App bom, poderia liberar alguns funções com preço mais acessível!",bom
Se souber as manhas ele não buga. Muito bom,bom
"App muito bom, Talves o melhor para quem é atleta amador, Acrítica é que o delei na hora que o tleta aumenta ou diminuia velocidade para o que estar sendo apresentado no app ficou maior, apos as últimas atualizações, ou seja demora mais para apresentar no app. No mais é um dos melhores .",bom
Coool,bom
Não dou 5 estrelas porque as vezes me mato correndo e ele buga e marca errado.,bom
"Eu gosto muito do Strava.faço meus treinos gravado por ele,não tenho do que reclamar",bom
Bom,bom
Excelente App!! Eu acho q só faltava alguns avisos de parciais como tem no Samsung health. Seria massa se aparecesse alguma promoção de final de ano tb pra assinatura. Eu faria. O preço normal ainda é salgado p mim!,bom
Podião por o ritmo dos Km numa atualização de faz favor,bom
"O App é bom, a única coisa ruins são as fraudes dos QOM, algo que dá pra App gerenciar, mas que fica a cargo do usuário. Fora que outras funções antes grátis, agora, são pagas.",bom
"Sou usuária do aplicativo há mais de dez anos, confesso que fui ficando triste ao ver cada funcionalidade saindo da opção gratuita, mas ainda sim considero o melhor app pra marcar treinos, gosto bastante dos desafios e da parte social do app. E a versão Premium vale super a pena, tá uma maravilha pra ver os próprios gráficos, criar rotas e funcionalidades novas.",bom
"O aplicativo é sem dúvidas o melhor para registrar e compartilhar os indicadores dos treinos. Super recomendo. Quem puder assinar o perfil pró terá uma imersão de experiências. A única falha é referente dados realísticos e falta de opção para denunciar perfis que burlam os dados. Tem gente que anda de carro e moto e registra como ciclista, colocando os indicadores nas alturas.",bom
"O Strava é, sem dúvida, um dos melhores aplicativos que já usei para acompanhar minhas atividades físicas. Ele é super fácil de mexer, mesmo para quem não é tão ligado em tecnologia. O que mais gosto é como ele oferece tudo que preciso em um só lugar, desde medir tempo e distância até acompanhar o meu progresso ao longo do tempo. Para quem gosta de se desafiar, ele tem umas funcionalidades que até os atletas mais experientes adoram. E o melhor: dá para compartilhar suas corridas e pedaladas .",bom
"Já testei vários aplicativos deste tipo, e o Strava até agora é o melhor! Muito interativo, e fácil de usar. Totalmente em português serve pra bike e pra correr. Várias opções como competições, troféus, medalhas e desafios. Interessante que podemos registrar vários modelos de bike e de tênis. E o melhor, tudo isso sem anúncios!!!",bom
"Aplicativo é muito top... consigo ver minhas pedaladas e de outros amigos para fazer comparativo, tem zonas potência, velocidade média, desafios que lhe incentivam a está sempre ativo, enfim bastante coisas legais. Super recomendo. OBS. tive problemas a uns anos atrás de mal funcionamento...mas depois descobrir que era devido o celular está no modo de economia de energia e não um problema no próprio aplicativo.",bom
"Muito bom o aplicativo. Pena que dados importantes como frequência cardíaca fique apenas a versão paga. Sugestão: Versão escura do aplicativo, dar a opção de mais informações na foto de compartilhamento, ter um treinador no aplicativo que o informe sobre o que pode ser feito pra evoluir, colocar opção de quantos kms da revisão, troca de cassete, correntes, pneus e pôr os kms totais também de cada ano e poder comparar nossa evolução a cada ano.",bom
"O aplicativo é excelente e o uso há bastante tempo e nunca tive problemas com ele, mas tive alguns recentemente. Quando salvo a gravação do percurso consta que o msm teve início uma hora antes do ocorrido. Além disso, as vezes o percurso é cortado, fazendo com que o percurso não fique completo. Peço que ajeitem o mais rápido possível, pois o uso todos os dias. Desde já, agradeço. Ps: uso a versão paga.",bom
"Um App bem dinâmico para quem quer praticar corrisa ou ciclismo. Porém alguns cuidados devem ser tomados ao utilizar no celular, um deles é o alto consumo de bateria do aparelho, outro fator e que para manter a qualidade de precisão do GPS não deve ter uma memória de procecamento limitada e tbm não deixar o celular em modo economizado de bateria. Mais sim, é fácil de usar, prático e me atende... só saber usar.",bom
"muito bom esse aplicativo. às vezes o GPS não funciona mas eh culpa do aparelho celular, não do app... alguns celulares tem modo economia que desabilita GPS... O aplicativo eh muito divertido, tem segmentos pro cara competir, ajuda a controlar a quilometragem da bike e do tênis de corrida pra saber o desgaste dos teus equipamentos.. os desafios são bem motivadores. o app, no geral, incentiva uma vida mais saudável! recomendo!",bom
"No geral, pra quem quer monitorar suas atividades e/ou exercício físicos é ótimo, independentemente da modalidade escolhida, com o uso do GPS em tempo real é bom também, mas um probleminha que eu percebi é que quando seleciono a modalidade corrida, mas quando eu encerro a corrida, a análise da área de calorias fica zerada!",bom
"Melhor aplicativo para ciclismo, com conectividade a apps de ciclocomputadores, facilitando ainda mais o uso. Único defeito é que gravando a atividade com o celular, fica com falha de velocidade, tempo e trajeto(as vezes faz umas curvas e voltas) mas isso deve ser algo do próprio uso do GPS pelo celular, por isso dou 5 estrelas. Quando usado um dispositivo externo, perfeito.",bom
"Tive muitos treinos que não marcava , uso o Xiaomi note 6 pro , pesquisei e descobrir que e nescessário configurar o Strava , ativando todas as opções , deixando em início automático e principalmente no modo"" nenhuma restrição"" fica a dica para quem está tento problema . Em fim voltou a ser o aplicativo top como sempre foi . Parabéns aos desenvolvedores . Só não gostei do fato de ter que pagar para ver a classificação dos amigos sempre mostrou de boa uso a muitos anos esse aplicativo , sacanagem",bom
"(18/12/2018)Possui registros bem detalhados, mesmo na versão gratuita.(22/05/2020) Passou a ser pago, mas ainda traz bons recursos na versão gratuita.(11/08/2020) Fiz a assinatura! A nova ferramenta de rotas é excelente. Os recursos de controle de intensiade dos treinos é interessante. Eu esperava ter como agendar treinos para ter metas mais detalhadas mas mesmo assim a assinatura vale a pena.",bom
"Ótimo aplicativo para o acompanhamento de atividades físicas, seja antes, durante ou depois! Tem várias funções e configurações...Uso a anos, para a prática de Ciclismo, me ajuda muito nos pedais e treinos. Não tenho o que reclamar apenas parabenizar e agradecer os desenvolvedores por esse grande app, que a cada vez mais se torna mais moderno e top!",bom
"Muito bom. Mas na parte de segmentos que eu gosto muito de acompanhar minha evolução e meus RPs o que motiva bastante, no ranking aparece pessoas que ou estavam em um carro com o strava ligado ou teve algum bug no GPS que fez com que fizesse o seu tempo muito baixo e humanamente impossível de alcançar. Isso seria muito facilmente corrigido através de uma análise dos exercícios dos atletas e uma comparação com o resultado para ratificar o resultado. Se alguém do strava ler esse comentario favor.",bom
"É o primeiro e único (até o momento) app de atividades físicas que estou usando, achei bacana! Se pelo menos contiuar SALVANDO o percurso feito, independente de alguns problemas que é bastante comum, pra mim já esta bom. Só gostaria de propor uma opção: poderia ter uma ferramenta de editar o percurso feito, pois se por acaso depois de traçado um caminho x e a pessoa ESQUECER de salvar, o app obviamente continuará marcando os caminhos posteriores ao do exercicio. E aí como ficará a situação?",bom
"Dei 5 estrelas porque sei que o app é muito bom, mas a última atualização tirou das minhas pedaladas a chance de usar ele. Está marcando o trajeto em linha reta quando tem várias curvas, está marcando velocidade de 400 km/h, isso quando não pega o dinheiro Al de GPS. Se eu quiser algo no meu Strava, tenho que pedir para um amigo compartilhar.",bom
"Sou usuário do Strava a anos e sempre tenho boas coisas a falar sobre o app, porém as minhas últimas marcações não estão corretas. O strava fica parando e perdendo o sinal a todo momento e com isso cria linhas retas entre pontos onde o sinal se perdeu ao ponto onde ele achou, e volta a parar novamente. Aparece a mensagem a todo momento. No início pensei ser o GPS, mas testei outros apps e funcionaram normalmente. Vi que com alguns colegas esta acontecendo o mesmo problema. Mandei um e-mail para o suporte e espero respostas.",bom
"Estou usando há quase 10 anos. Excelente para monitorar e planejar o treinamento. Tem muitos usuários e serve como uma rede social esportiva. Raramente dá algum problema. Mesmo na versão gratuita tem muitos recursos interessantes, mas tem que aprender como usar. No computador tem alguns recursos adicionais (que não aparecem no app para smartphone).",bom
